fips,fmr_0,fmr_1,fmr_2,fmr_3,fmr_4,state,hud_area_code,countyname,pop,state_alpha,metro
900168170,858,1032,1293,1631,2028,9,METRO14860MM1160,Fairfield County,39559,CT,1
900168310,1017,1253,1583,1983,2498,9,METRO14860MM1930,Fairfield County,3581,CT,1
900173070,1211,1517,1885,2404,2752,9,METRO14860MM8040,Fairfield County,122643,CT,1
900174190,858,1032,1293,1631,2028,9,METRO14860MM1160,Fairfield County,51384,CT,1
900177200,858,1032,1293,1631,2028,9,METRO14860MM1160,Fairfield County,36018,CT,1
900183430,1211,1517,1885,2404,2752,9,METRO14860MM8040,Fairfield County,10179,CT,1
900183500,1211,1517,1885,2404,2752,9,METRO14860MM8040,Fairfield County,26391,CT,1
900186370,1211,1517,1885,2404,2752,9,METRO14860MM8040,Fairfield County,18062,CT,1
900302060,768,960,1194,1496,1674,9,METRO25540M25540,Hartford County,18098,CT,1
900304300,768,960,1194,1496,1674,9,METRO25540M25540,Hartford County,19866,CT,1
900305910,768,960,1194,1496,1674,9,METRO25540M25540,Hartford County,20486,CT,1
900308490,768,960,1194,1496,1674,9,METRO25540M25540,Hartford County,60477,CT,1
900310100,768,960,1194,1496,1674,9,METRO25540M25540,Hartford County,9301,CT,1
900312270,768,960,1194,1496,1674,9,METRO25540M25540,Hartford County,10292,CT,1
900322070,768,960,1194,1496,1674,9,METRO25540M25540,Hartford County,5148,CT,1
900322630,768,960,1194,1496,1674,9,METRO25540M25540,Hartford County,51252,CT,1
900324800,768,960,1194,1496,1674,9,METRO25540M25540,Hartford County,11162,CT,1
900325990,768,960,1194,1496,1674,9,METRO25540M25540,Hartford County,44654,CT,1
900327600,768,960,1194,1496,1674,9,METRO25540M25540,Hartford County,25340,CT,1
900331240,768,960,1194,1496,1674,9,METRO25540M25540,Hartford County,34427,CT,1
900332640,768,960,1194,1496,1674,9,METRO25540M25540,Hartford County,11282,CT,1
900337070,768,960,1194,1496,1674,9,METRO25540M25540,Hartford County,124775,CT,1
900337140,768,960,1194,1496,1674,9,METRO25540M25540,Hartford County,2114,CT,1
900344700,768,960,1194,1496,1674,9,METRO25540M25540,Hartford County,58241,CT,1
900345820,768,960,1194,1496,1674,9,METRO25540M25540,Hartford County,6404,CT,1
900350440,768,960,1194,1496,1674,9,METRO25540M25540,Hartford County,73206,CT,1
900352140,768,960,1194,1496,1674,9,METRO25540M25540,Hartford County,30562,CT,1
900360120,768,960,1194,1496,1674,9,METRO25540M25540,Hartford County,17716,CT,1
900365370,768,960,1194,1496,1674,9,METRO25540M25540,Hartford County,19709,CT,1
900368940,768,960,1194,1496,1674,9,METRO25540M25540,Hartford County,23511,CT,1
900370550,768,960,1194,1496,1674,9,METRO25540M25540,Hartford County,43069,CT,1
900371390,768,960,1194,1496,1674,9,METRO25540M25540,Hartford County,25709,CT,1
900374540,768,960,1194,1496,1674,9,METRO25540M25540,Hartford County,15735,CT,1
900382590,768,960,1194,1496,1674,9,METRO25540M25540,Hartford County,63268,CT,1
900384900,768,960,1194,1496,1674,9,METRO25540M25540,Hartford County,26668,CT,1
900387000,768,960,1194,1496,1674,9,METRO25540M25540,Hartford County,29044,CT,1
900387070,768,960,1194,1496,1674,9,METRO25540M25540,Hartford County,12498,CT,1
900502760,733,891,1141,1449,1542,9,NCNTY09005N09005,Litchfield County,3799,CT,0
900504930,733,891,1141,1449,1542,9,NCNTY09005N09005,Litchfield County,3607,CT,0
900508210,733,891,1141,1449,1542,9,NCNTY09005N09005,Litchfield County,1727,CT,0
900510940,733,891,1141,1449,1542,9,NCNTY09005N09005,Litchfield County,1234,CT,0
900516050,733,891,1141,1449,1542,9,NCNTY09005N09005,Litchfield County,1485,CT,0
900517240,733,891,1141,1449,1542,9,NCNTY09005N09005,Litchfield County,1420,CT,0
900532290,733,891,1141,1449,1542,9,NCNTY09005N09005,Litchfield County,2976,CT,0
900537280,733,891,1141,1449,1542,9,NCNTY09005N09005,Litchfield County,5642,CT,0
900540290,733,891,1141,1449,1542,9,NCNTY09005N09005,Litchfield County,2979,CT,0
900543370,733,891,1141,1449,1542,9,NCNTY09005N09005,Litchfield County,8466,CT,0
900549460,733,891,1141,1449,1542,9,NCNTY09005N09005,Litchfield County,2388,CT,0
900551350,733,891,1141,1449,1542,9,NCNTY09005N09005,Litchfield County,6970,CT,0
900552630,733,891,1141,1449,1542,9,NCNTY09005N09005,Litchfield County,28142,CT,0
900553470,733,891,1141,1449,1542,9,NCNTY09005N09005,Litchfield County,1709,CT,0
900554030,733,891,1141,1449,1542,9,NCNTY09005N09005,Litchfield County,3315,CT,0
900560750,733,891,1141,1449,1542,9,NCNTY09005N09005,Litchfield County,12243,CT,0
900565930,733,891,1141,1449,1542,9,NCNTY09005N09005,Litchfield County,2262,CT,0
900566420,733,891,1141,1449,1542,9,NCNTY09005N09005,Litchfield County,3741,CT,0
900567960,733,891,1141,1449,1542,9,NCNTY09005N09005,Litchfield County,2782,CT,0
900575730,733,891,1141,1449,1542,9,NCNTY09005N09005,Litchfield County,7887,CT,0
900576570,733,891,1141,1449,1542,9,NCNTY09005N09005,Litchfield County,36383,CT,0
900579510,733,891,1141,1449,1542,9,NCNTY09005N09005,Litchfield County,1461,CT,0
900579720,733,891,1141,1449,1542,9,NCNTY09005N09005,Litchfield County,3578,CT,0
900580490,733,891,1141,1449,1542,9,NCNTY09005N09005,Litchfield County,22514,CT,0
900586440,733,891,1141,1449,1542,9,NCNTY09005N09005,Litchfield County,11242,CT,0
900587910,733,891,1141,1449,1542,9,NCNTY09005N09005,Litchfield County,9975,CT,0
900714300,768,960,1194,1496,1674,9,METRO25540M25540,Middlesex County,3994,CT,1
900715350,917,1079,1427,2063,2506,9,METRO25540MM5480,Middlesex County,13260,CT,1
900718080,768,960,1194,1496,1674,9,METRO25540M25540,Middlesex County,14005,CT,1
900719130,917,1079,1427,2063,2506,9,METRO25540MM5480,Middlesex County,4629,CT,1
900720810,768,960,1194,1496,1674,9,METRO25540M25540,Middlesex County,7388,CT,1
900722280,768,960,1194,1496,1674,9,METRO25540M25540,Middlesex County,9126,CT,1
900722490,768,960,1194,1496,1674,9,METRO25540M25540,Middlesex County,12959,CT,1
900726270,917,1079,1427,2063,2506,9,METRO25540MM5480,Middlesex County,6683,CT,1
900735230,768,960,1194,1496,1674,9,METRO25540M25540,Middlesex County,8346,CT,1
900740710,917,1079,1427,2063,2506,9,METRO25540MM5480,Middlesex County,6525,CT,1
900747080,768,960,1194,1496,1674,9,METRO25540M25540,Middlesex County,4425,CT,1
900747360,768,960,1194,1496,1674,9,METRO25540M25540,Middlesex County,47648,CT,1
900757320,917,1079,1427,2063,2506,9,METRO25540MM5480,Middlesex County,10242,CT,1
900761800,768,960,1194,1496,1674,9,METRO25540M25540,Middlesex County,9508,CT,1
900781680,917,1079,1427,2063,2506,9,METRO25540MM5480,Middlesex County,6938,CT,1
900901220,882,1111,1373,1720,2078,9,METRO35300MM1160,New Haven County,19249,CT,1
900903250,882,1111,1373,1720,2078,9,METRO35300MM1160,New Haven County,6049,CT,1
900904580,1049,1163,1403,1788,2070,9,METRO35300MM5480,New Haven County,5563,CT,1
900907310,1049,1163,1403,1788,2070,9,METRO35300MM5480,New Haven County,28026,CT,1
900914160,1049,1163,1403,1788,2070,9,METRO35300MM5480,New Haven County,29261,CT,1
900919550,882,1111,1373,1720,2078,9,METRO35300MM1160,New Haven County,12902,CT,1
900922910,1049,1163,1403,1788,2070,9,METRO35300MM5480,New Haven County,29257,CT,1
900934950,1049,1163,1403,1788,2070,9,METRO35300MM5480,New Haven County,22375,CT,1
900935650,1049,1163,1403,1788,2070,9,METRO35300MM5480,New Haven County,60960,CT,1
900944560,1049,1163,1403,1788,2070,9,METRO35300MM5480,New Haven County,18269,CT,1
900946520,1049,1163,1403,1788,2070,9,METRO35300MM5480,New Haven County,60868,CT,1
900946940,713,901,1110,1391,1539,9,METRO35300MM8880,New Haven County,7575,CT,1
900947535,882,1111,1373,1720,2078,9,METRO35300MM1160,New Haven County,52759,CT,1
900949950,713,901,1110,1391,1539,9,METRO35300MM8880,New Haven County,31862,CT,1
900952070,1049,1163,1403,1788,2070,9,METRO35300MM5480,New Haven County,129779,CT,1
900953890,1049,1163,1403,1788,2070,9,METRO35300MM5480,New Haven County,14407,CT,1
900954870,1049,1163,1403,1788,2070,9,METRO35300MM5480,New Haven County,24093,CT,1
900957600,1049,1163,1403,1788,2070,9,METRO35300MM5480,New Haven County,13956,CT,1
900958300,882,1111,1373,1720,2078,9,METRO35300MM1160,New Haven County,12683,CT,1
900962290,713,901,1110,1391,1539,9,METRO35300MM8880,New Haven County,9405,CT,1
900967610,882,1111,1373,1720,2078,9,METRO35300MM1160,New Haven County,16540,CT,1
900969640,713,901,1110,1391,1539,9,METRO35300MM8880,New Haven County,19904,CT,1
900978740,1049,1163,1403,1788,2070,9,METRO35300MM5480,New Haven County,45135,CT,1
900980070,713,901,1110,1391,1539,9,METRO35300MM8880,New Haven County,110366,CT,1
900982870,1049,1163,1403,1788,2070,9,METRO35300MM5480,New Haven County,55564,CT,1
900987560,713,901,1110,1391,1539,9,METRO35300MM8880,New Haven County,16680,CT,1
900987700,1049,1163,1403,1788,2070,9,METRO35300MM5480,New Haven County,8990,CT,1
901106820,798,898,1143,1503,1804,9,METRO35980M35980,New London County,2627,CT,1
901115910,850,957,1225,1771,1904,9,METRO35980MM3280,New London County,16068,CT,1
901123400,798,898,1143,1503,1804,9,METRO35980M35980,New London County,19159,CT,1
901129910,798,898,1143,1503,1804,9,METRO35980M35980,New London County,1922,CT,1
901133900,798,898,1143,1503,1804,9,METRO35980M35980,New London County,11951,CT,1
901134250,798,898,1143,1503,1804,9,METRO35980M35980,New London County,40115,CT,1
901142390,850,957,1225,1771,1904,9,METRO35980MM3280,New London County,7308,CT,1
901142600,798,898,1143,1503,1804,9,METRO35980M35980,New London County,15051,CT,1
901143230,798,898,1143,1503,1804,9,METRO35980M35980,New London County,4338,CT,1
901144210,798,898,1143,1503,1804,9,METRO35980M35980,New London County,2406,CT,1
901148900,798,898,1143,1503,1804,9,METRO35980M35980,New London County,19571,CT,1
901152350,798,898,1143,1503,1804,9,METRO35980M35980,New London County,27620,CT,1
901155500,798,898,1143,1503,1804,9,METRO35980M35980,New London County,5297,CT,1
901156270,798,898,1143,1503,1804,9,METRO35980M35980,New London County,40493,CT,1
901157040,798,898,1143,1503,1804,9,METRO35980M35980,New London County,7603,CT,1
901162150,798,898,1143,1503,1804,9,METRO35980M35980,New London County,4726,CT,1
901166210,798,898,1143,1503,1804,9,METRO35980M35980,New London County,4151,CT,1
901171670,798,898,1143,1503,1804,9,METRO35980M35980,New London County,2984,CT,1
901173770,798,898,1143,1503,1804,9,METRO35980M35980,New London County,18545,CT,1
901178600,798,898,1143,1503,1804,9,METRO35980M35980,New London County,2603,CT,1
901180280,798,898,1143,1503,1804,9,METRO35980M35980,New London County,19517,CT,1
901301080,768,960,1194,1496,1674,9,METRO25540M25540,Tolland County,3303,CT,1
901306260,768,960,1194,1496,1674,9,METRO25540M25540,Tolland County,4980,CT,1
901316400,768,960,1194,1496,1674,9,METRO25540M25540,Tolland County,5485,CT,1
901317800,768,960,1194,1496,1674,9,METRO25540M25540,Tolland County,12435,CT,1
901325360,768,960,1194,1496,1674,9,METRO25540M25540,Tolland County,15602,CT,1
901337910,768,960,1194,1496,1674,9,METRO25540M25540,Tolland County,9686,CT,1
901344910,768,960,1194,1496,1674,9,METRO25540M25540,Tolland County,26543,CT,1
901369220,768,960,1194,1496,1674,9,METRO25540M25540,Tolland County,11444,CT,1
901372090,768,960,1194,1496,1674,9,METRO25540M25540,Tolland County,12087,CT,1
901376290,768,960,1194,1496,1674,9,METRO25540M25540,Tolland County,15052,CT,1
901377830,768,960,1194,1496,1674,9,METRO25540M25540,Tolland County,854,CT,1
901378250,768,960,1194,1496,1674,9,METRO25540M25540,Tolland County,29179,CT,1
901385950,768,960,1194,1496,1674,9,METRO25540M25540,Tolland County,6041,CT,1
901501430,775,825,1028,1326,1465,9,METRO49340N09015,Windham County,4317,CT,1
901509190,775,825,1028,1326,1465,9,METRO49340N09015,Windham County,8210,CT,1
901512130,775,825,1028,1326,1465,9,METRO49340N09015,Windham County,5132,CT,1
901513810,775,825,1028,1326,1465,9,METRO49340N09015,Windham County,2305,CT,1
901521860,775,825,1028,1326,1465,9,METRO49340N09015,Windham County,1749,CT,1
901536000,775,825,1028,1326,1465,9,METRO49340N09015,Windham County,1863,CT,1
901540500,775,825,1028,1326,1465,9,METRO49340N09015,Windham County,17370,CT,1
901559980,775,825,1028,1326,1465,9,METRO49340N09015,Windham County,15405,CT,1
901561030,775,825,1028,1326,1465,9,METRO49340N09015,Windham County,4247,CT,1
901562710,775,825,1028,1326,1465,9,METRO49340N09015,Windham County,9584,CT,1
901567400,775,825,1028,1326,1465,9,METRO49340N09015,Windham County,1726,CT,1
901573420,775,825,1028,1326,1465,9,METRO49340N09015,Windham County,3830,CT,1
901575870,775,825,1028,1326,1465,9,METRO49340N09015,Windham County,9458,CT,1
901586790,775,825,1028,1326,1465,9,METRO49340N09015,Windham County,25268,CT,1
901588190,775,825,1028,1326,1465,9,METRO49340N09015,Windham County,7964,CT,1
1000199999,853,875,1034,1485,1790,10,METRO20100M20100,Kent County,162310,DE,1
1000399999,840,992,1200,1503,1715,10,METRO37980M37980,New Castle County,538479,DE,1
1000599999,707,812,1053,1521,1721,10,METRO41540N10005,Sussex County,197145,DE,1
1100199999,1415,1454,1665,2176,2678,11,METRO47900M47900,District of Columbia,601723,DC,1
1200199999,694,773,948,1238,1377,12,METRO23540M23540,Alachua County,247336,FL,1
1200399999,490,622,752,942,1275,12,METRO27260N12003,Baker County,27115,FL,1
1200599999,765,867,1011,1429,1593,12,METRO37460M37460,Bay County,168852,FL,1
1200799999,591,606,694,983,1164,12,NCNTY12007N12007,Bradford County,28520,FL,0
1200999999,642,797,1000,1370,1681,12,METRO37340M37340,Brevard County,543376,FL,1
1201199999,950,1135,1444,2088,2536,12,METRO33100MM2680,Broward County,1748066,FL,1
1201399999,591,606,694,1003,1085,12,NCNTY12013N12013,Calhoun County,14625,FL,0
1201599999,755,760,978,1383,1718,12,METRO39460M39460,Charlotte County,159978,FL,1
1201799999,620,640,846,1191,1486,12,METRO26140M26140,Citrus County,141236,FL,1
1201999999,632,798,973,1280,1647,12,METRO27260M27260,Clay County,190865,FL,1
1202199999,853,1082,1327,1760,2079,12,METRO34940M34940,Collier County,321520,FL,1
1202399999,611,653,809,1076,1123,12,NCNTY12023N12023,Columbia County,67531,FL,0
1202799999,557,561,742,1037,1150,12,NCNTY12027N12027,DeSoto County,34862,FL,0
1202999999,591,606,694,886,1014,12,NCNTY12029N12029,Dixie County,16422,FL,0
1203199999,632,798,973,1280,1647,12,METRO27260M27260,Duval County,864263,FL,1
1203399999,789,794,955,1342,1677,12,METRO37860M37860,Escambia County,297619,FL,1
1203599999,929,935,1123,1507,1688,12,METRO19660M37380,Flagler County,95696,FL,1
1203799999,637,689,789,1051,1386,12,NCNTY12037N12037,Franklin County,11549,FL,0
1203999999,727,776,957,1282,1406,12,METRO45220M45220,Gadsden County,46389,FL,1
1204199999,694,773,948,1238,1377,12,METRO23540M23540,Gilchrist County,16939,FL,1
1204399999,584,587,777,974,1050,12,NCNTY12043N12043,Glades County,12884,FL,0
1204599999,695,700,926,1160,1425,12,METRO37460N12045,Gulf County,15863,FL,1
1204799999,591,606,694,948,1012,12,NCNTY12047N12047,Hamilton County,14799,FL,0
1204999999,591,606,694,1003,1167,12,NCNTY12049N12049,Hardee County,27731,FL,0
1205199999,649,653,790,1056,1110,12,NCNTY12051N12051,Hendry County,39140,FL,0
1205399999,860,916,1133,1485,1794,12,METRO45300M45300,Hernando County,172778,FL,1
1205599999,540,636,841,1098,1195,12,METRO42700M42700,Highlands County,98786,FL,1
1205799999,860,916,1133,1485,1794,12,METRO45300M45300,Hillsborough County,1229226,FL,1
1205999999,523,538,694,870,1219,12,NCNTY12059N12059,Holmes County,19927,FL,0
1206199999,617,802,961,1352,1547,12,METRO42680M42680,Indian River County,138028,FL,1
1206399999,446,606,694,955,964,12,NCNTY12063N12063,Jackson County,49746,FL,0
1206599999,727,776,957,1282,1406,12,METRO45220M45220,Jefferson County,14761,FL,1
1206799999,591,606,694,1003,1219,12,NCNTY12067N12067,Lafayette County,8870,FL,0
1206999999,932,1004,1190,1576,1879,12,METRO36740M36740,Lake County,297052,FL,1
1207199999,776,838,1039,1351,1547,12,METRO15980M15980,Lee County,618754,FL,1
1207399999,727,776,957,1282,1406,12,METRO45220M45220,Leon County,275487,FL,1
1207599999,524,527,694,950,1067,12,NCNTY12075N12075,Levy County,40801,FL,0
1207799999,591,606,694,872,1013,12,NCNTY12077N12077,Liberty County,8365,FL,0
1207999999,470,606,694,907,1006,12,NCNTY12079N12079,Madison County,19224,FL,0
1208199999,811,925,1180,1597,1950,12,METRO35840M35840,Manatee County,322833,FL,1
1208399999,631,712,867,1154,1281,12,METRO36100M36100,Marion County,331298,FL,1
1208599999,855,873,1105,1524,1834,12,METRO38940M38940,Martin County,146318,FL,1
1208699999,951,1147,1454,1934,2354,12,METRO33100MM5000,Miami-Dade County,2496435,FL,1
1208799999,1054,1240,1640,2157,2761,12,NCNTY12087N12087,Monroe County,73090,FL,0
1208999999,632,798,973,1280,1647,12,METRO27260M27260,Nassau County,73314,FL,1
1209199999,847,852,995,1397,1748,12,METRO18880M18880,Okaloosa County,180822,FL,1
1209399999,651,655,775,1049,1123,12,NCNTY12093N12093,Okeechobee County,39996,FL,0
1209599999,932,1004,1190,1576,1879,12,METRO36740M36740,Orange County,1145956,FL,1
1209799999,932,1004,1190,1576,1879,12,METRO36740M36740,Osceola County,268685,FL,1
1209999999,953,1145,1434,1953,2291,12,METRO33100MM8960,Palm Beach County,1320134,FL,1
1210199999,860,916,1133,1485,1794,12,METRO45300M45300,Pasco County,464697,FL,1
1210399999,860,916,1133,1485,1794,12,METRO45300M45300,Pinellas County,916542,FL,1
1210599999,703,708,925,1233,1532,12,METRO29460M29460,Polk County,602095,FL,1
1210799999,603,618,708,932,957,12,NCNTY12107N12107,Putnam County,74364,FL,0
1210999999,632,798,973,1280,1647,12,METRO27260M27260,St. Johns County,190039,FL,1
1211199999,855,873,1105,1524,1834,12,METRO38940M38940,St. Lucie County,277789,FL,1
1211399999,789,794,955,1342,1677,12,METRO37860M37860,Santa Rosa County,151372,FL,1
1211599999,811,925,1180,1597,1950,12,METRO35840M35840,Sarasota County,379448,FL,1
1211799999,932,1004,1190,1576,1879,12,METRO36740M36740,Seminole County,422718,FL,1
1211999999,626,640,847,1152,1157,12,METRO45540M45540,Sumter County,93420,FL,1
1212199999,591,606,694,1003,1208,12,NCNTY12121N12121,Suwannee County,41551,FL,0
1212399999,591,606,694,1003,1006,12,NCNTY12123N12123,Taylor County,22570,FL,0
1212599999,591,606,694,904,1172,12,NCNTY12125N12125,Union County,15535,FL,0
1212799999,700,868,1083,1458,1672,12,METRO19660M19660,Volusia County,494593,FL,1
1212999999,606,772,891,1116,1411,12,METRO45220N12129,Wakulla County,30776,FL,1
1213199999,700,718,822,1189,1444,12,METRO18880N12131,Walton County,55043,FL,1
1213399999,521,525,694,1003,1219,12,NCNTY12133N12133,Washington County,24896,FL,0
1300199999,523,526,660,931,1159,13,NCNTY13001N13001,Appling County,18236,GA,0
1300399999,496,499,660,929,1035,13,NCNTY13003N13003,Atkinson County,8375,GA,0
1300599999,549,552,660,845,1159,13,NCNTY13005N13005,Bacon County,11096,GA,0
1300799999,554,567,682,898,973,13,METRO10500M10500,Baker County,3451,GA,1
1300999999,621,623,730,928,987,13,NCNTY13009N13009,Baldwin County,45720,GA,0
1301199999,576,590,676,907,1009,13,NCNTY13011N13011,Banks County,18395,GA,0
1301399999,942,966,1106,1427,1752,13,METRO12060M12060,Barrow County,69367,GA,1
1301599999,942,966,1106,1427,1752,13,METRO12060M12060,Bartow County,100157,GA,1
1301799999,496,499,660,915,1035,13,NCNTY13017N13017,Ben Hill County,17634,GA,0
1301999999,496,499,660,923,1159,13,NCNTY13019N13019,Berrien County,19286,GA,0
1302199999,520,687,787,1041,1232,13,METRO31420M31420,Bibb County,155547,GA,1
1302399999,523,526,660,860,1035,13,NCNTY13023N13023,Bleckley County,13063,GA,0
1302599999,633,637,793,1114,1142,13,METRO15260M15260,Brantley County,18411,GA,1
1302799999,533,536,697,986,1224,13,METRO46660M46660,Brooks County,16243,GA,1
1302999999,827,870,996,1364,1554,13,METRO42340M42340,Bryan County,30233,GA,1
1303199999,530,582,712,1029,1251,13,NCNTY13031N13031,Bulloch County,70217,GA,0
1303399999,691,697,836,1142,1468,13,METRO12260M12260,Burke County,23316,GA,1
1303599999,677,681,901,1154,1533,13,METRO12060N13035,Butts County,23655,GA,1
1303799999,496,499,660,879,1035,13,NCNTY13037N13037,Calhoun County,6694,GA,0
1303999999,709,713,865,1172,1480,13,NCNTY13039N13039,Camden County,50513,GA,0
1304399999,496,499,660,954,1045,13,NCNTY13043N13043,Candler County,10998,GA,0
1304599999,942,966,1106,1427,1752,13,METRO12060M12060,Carroll County,110527,GA,1
1304799999,585,694,847,1099,1344,13,METRO16860M16860,Catoosa County,63942,GA,1
