fips,fmr_0,fmr_1,fmr_2,fmr_3,fmr_4,state,hud_area_code,countyname,pop,state_alpha,metro
3915999999,675,751,989,1252,1401,39,METRO18140N39159,Union County,54690,OH,1
3916199999,518,530,698,942,946,39,NCNTY39161N39161,Van Wert County,28260,OH,0
3916399999,517,611,696,902,1222,39,NCNTY39163N39163,Vinton County,13140,OH,0
3916599999,568,658,865,1185,1362,39,METRO17140M17140,Warren County,223870,OH,1
3916799999,517,540,696,868,1022,39,NCNTY39167N39167,Washington County,60870,OH,0
3916999999,563,566,731,923,1035,39,NCNTY39169N39169,Wayne County,115915,OH,0
3917199999,517,556,696,897,996,39,NCNTY39171N39171,Williams County,37060,OH,0
3917399999,505,592,767,1044,1150,39,METRO45780M45780,Wood County,129505,OH,1
3917599999,517,539,696,867,943,39,NCNTY39175N39175,Wyandot County,22190,OH,0
4000199999,526,551,686,949,952,40,NCNTY40001N40001,Adair County,22135,OK,0
4000399999,523,533,702,875,951,40,NCNTY40003N40003,Alfalfa County,5875,OK,0
4000599999,511,521,686,903,1020,40,NCNTY40005N40005,Atoka County,13900,OK,0
4000799999,519,547,697,869,944,40,NCNTY40007N40007,Beaver County,5445,OK,0
4000999999,535,623,821,1023,1188,40,NCNTY40009N40009,Beckham County,22970,OK,0
4001199999,511,521,686,922,1204,40,NCNTY40011N40011,Blaine County,9680,OK,0
4001399999,530,533,702,935,987,40,NCNTY40013N40013,Bryan County,45070,OK,0
4001599999,467,521,686,855,994,40,NCNTY40015N40015,Caddo County,29435,OK,0
4001799999,684,724,906,1231,1506,40,METRO36420M36420,Canadian County,132920,OK,1
4001999999,570,601,717,893,971,40,NCNTY40019N40019,Carter County,48405,OK,0
4002199999,550,563,686,919,1018,40,NCNTY40021N40021,Cherokee County,48405,OK,0
4002399999,447,521,686,895,929,40,NCNTY40023N40023,Choctaw County,14980,OK,0
4002599999,511,538,686,990,1031,40,NCNTY40025N40025,Cimarron County,2220,OK,0
4002799999,684,724,906,1231,1506,40,METRO36420M36420,Cleveland County,274025,OK,1
4002999999,511,521,686,959,987,40,NCNTY40029N40029,Coal County,5665,OK,0
4003199999,554,575,747,1078,1216,40,METRO30020M30020,Comanche County,123065,OK,1
4003399999,511,603,686,953,1112,40,METRO30020N40033,Cotton County,6000,OK,1
4003599999,513,567,706,918,956,40,NCNTY40035N40035,Craig County,14565,OK,0
4003799999,597,696,898,1199,1374,40,METRO46140M46140,Creek County,70900,OK,1
4003999999,511,558,686,975,1204,40,NCNTY40039N40039,Custer County,29170,OK,0
4004199999,494,521,686,878,1059,40,NCNTY40041N40041,Delaware County,41880,OK,0
4004399999,537,547,721,898,1044,40,NCNTY40043N40043,Dewey County,4905,OK,0
4004599999,540,581,726,905,1050,40,NCNTY40045N40045,Ellis County,4100,OK,0
4004799999,534,623,820,1126,1182,40,METRO21420M21420,Garfield County,62420,OK,1
4004999999,541,544,686,963,1154,40,NCNTY40049N40049,Garvin County,27750,OK,0
4005199999,526,530,698,978,1009,40,METRO36420N40051,Grady County,54350,OK,1
4005399999,524,567,704,880,1019,40,NCNTY40053N40053,Grant County,4460,OK,0
4005599999,546,557,734,915,1062,40,NCNTY40055N40055,Greer County,6020,OK,0
4005799999,511,538,686,860,1163,40,NCNTY40057N40057,Harmon County,2760,OK,0
4005999999,511,538,686,990,993,40,NCNTY40059N40059,Harper County,3845,OK,0
4006199999,517,521,686,978,1090,40,NCNTY40061N40061,Haskell County,12745,OK,0
4006399999,511,521,686,909,1204,40,NCNTY40063N40063,Hughes County,13520,OK,0
4006599999,491,560,703,957,1149,40,NCNTY40065N40065,Jackson County,25575,OK,0
4006799999,447,521,686,955,980,40,NCNTY40067N40067,Jefferson County,6270,OK,0
4006999999,511,546,686,877,929,40,NCNTY40069N40069,Johnston County,11040,OK,0
4007199999,517,521,686,949,1033,40,NCNTY40071N40071,Kay County,45175,OK,0
4007399999,528,623,709,963,966,40,NCNTY40073N40073,Kingfisher County,15510,OK,0
4007599999,511,521,686,855,929,40,NCNTY40075N40075,Kiowa County,9125,OK,0
4007799999,548,551,686,882,1009,40,NCNTY40077N40077,Latimer County,10620,OK,0
4007999999,541,545,686,894,994,40,METRO22900N40079,Le Flore County,49860,OK,1
4008199999,524,527,686,942,945,40,METRO36420N40081,Lincoln County,34760,OK,1
4008399999,684,724,906,1231,1506,40,METRO36420M36420,Logan County,45325,OK,1
4008599999,567,570,715,891,969,40,NCNTY40085N40085,Love County,9845,OK,0
4008799999,684,724,906,1231,1506,40,METRO36420M36420,McClain County,37920,OK,1
4008999999,451,521,686,893,1047,40,NCNTY40089N40089,McCurtain County,33025,OK,0
4009199999,516,603,686,989,1204,40,NCNTY40091N40091,McIntosh County,19875,OK,0
4009399999,511,530,686,855,929,40,NCNTY40093N40093,Major County,7730,OK,0
4009599999,447,521,686,855,1093,40,NCNTY40095N40095,Marshall County,16225,OK,0
4009799999,523,534,703,928,1031,40,NCNTY40097N40097,Mayes County,40930,OK,0
4009999999,572,576,686,889,1139,40,NCNTY40099N40099,Murray County,13795,OK,0
4010199999,447,529,686,926,929,40,NCNTY40101N40101,Muskogee County,69470,OK,0
4010399999,511,603,686,990,1204,40,NCNTY40103N40103,Noble County,11420,OK,0
4010599999,546,557,733,913,1287,40,NCNTY40105N40105,Nowata County,10450,OK,0
4010799999,511,569,686,861,1020,40,NCNTY40107N40107,Okfuskee County,12160,OK,0
4010999999,684,724,906,1231,1506,40,METRO36420M36420,Oklahoma County,774205,OK,1
4011199999,508,521,686,914,1122,40,METRO46140N40111,Okmulgee County,39120,OK,1
4011399999,597,696,898,1199,1374,40,METRO46140M46140,Osage County,47350,OK,1
4011599999,469,544,717,893,993,40,NCNTY40115N40115,Ottawa County,31725,OK,0
4011799999,450,533,691,922,1176,40,METRO46140N40117,Pawnee County,16450,OK,1
4011999999,640,644,784,1116,1223,40,NCNTY40119N40119,Payne County,80635,OK,0
4012199999,484,564,743,926,1219,40,NCNTY40121N40121,Pittsburg County,44675,OK,0
4012399999,481,544,712,941,976,40,NCNTY40123N40123,Pontotoc County,38290,OK,0
4012599999,539,560,714,950,1022,40,NCNTY40125N40125,Pottawatomie County,71615,OK,0
4012799999,447,521,686,922,1015,40,NCNTY40127N40127,Pushmataha County,11130,OK,0
4012999999,511,593,686,855,993,40,NCNTY40129N40129,Roger Mills County,3735,OK,0
4013199999,597,696,898,1199,1374,40,METRO46140M46140,Rogers County,90100,OK,1
4013399999,447,521,686,891,1074,40,NCNTY40133N40133,Seminole County,25245,OK,0
4013599999,498,521,686,950,1121,40,METRO22900M22900,Sequoyah County,41365,OK,1
4013799999,465,539,686,905,974,40,NCNTY40137N40137,Stephens County,44295,OK,0
4013999999,632,650,740,922,1033,40,NCNTY40139N40139,Texas County,21410,OK,0
4014199999,511,538,686,895,993,40,NCNTY40141N40141,Tillman County,7590,OK,0
4014399999,597,696,898,1199,1374,40,METRO46140M46140,Tulsa County,637125,OK,1
4014599999,597,696,898,1199,1374,40,METRO46140M46140,Wagoner County,76830,OK,1
4014799999,518,610,696,941,1110,40,NCNTY40147N40147,Washington County,51865,OK,0
4014999999,511,603,686,855,975,40,NCNTY40149N40149,Washita County,11550,OK,0
4015199999,517,610,694,865,1004,40,NCNTY40151N40151,Woods County,9130,OK,0
4015399999,549,655,746,1026,1046,40,NCNTY40153N40153,Woodward County,21140,OK,0
4100199999,516,617,790,1140,1323,41,NCNTY41001N41001,Baker County,15980,OR,0
4100399999,869,991,1177,1698,2066,41,METRO18700M18700,Benton County,88250,OR,1
4100599999,1192,1289,1495,2157,2625,41,METRO38900M38900,Clackamas County,399960,OR,1
4100799999,693,825,1010,1457,1551,41,NCNTY41007N41007,Clatsop County,38020,OR,0
4100999999,1192,1289,1495,2157,2625,41,METRO38900M38900,Columbia County,50205,OR,1
4101199999,592,712,875,1262,1503,41,NCNTY41011N41011,Coos County,62920,OR,0
4101399999,597,695,916,1218,1434,41,NCNTY41013N41013,Crook County,21715,OR,0
4101599999,667,831,1024,1477,1658,41,NCNTY41015N41015,Curry County,22375,OR,0
4101799999,838,986,1197,1727,2102,41,METRO13460M13460,Deschutes County,175320,OR,1
4101999999,699,815,1073,1548,1824,41,NCNTY41019N41019,Douglas County,107575,OR,0
4102199999,610,726,936,1214,1516,41,NCNTY41021N41021,Gilliam County,1910,OR,0
4102399999,585,629,767,1106,1180,41,NCNTY41023N41023,Grant County,7210,OR,0
4102599999,465,598,714,1030,1172,41,NCNTY41025N41025,Harney County,7195,OR,0
4102799999,766,909,1175,1695,1804,41,NCNTY41027N41027,Hood River County,22940,OR,0
4102999999,729,792,1043,1505,1831,41,METRO32780M32780,Jackson County,212070,OR,1
4103199999,548,739,841,1213,1477,41,NCNTY41031N41031,Jefferson County,22705,OR,0
4103399999,807,812,1070,1544,1879,41,METRO24420M24420,Josephine County,84515,OR,1
4103599999,566,648,852,1201,1331,41,NCNTY41035N41035,Klamath County,66020,OR,0
4103799999,491,634,754,1044,1173,41,NCNTY41037N41037,Lake County,7805,OR,0
4103999999,773,893,1176,1696,1989,41,METRO21660M21660,Lane County,363470,OR,1
4104199999,659,812,1012,1460,1767,41,NCNTY41041N41041,Lincoln County,47305,OR,0
4104399999,721,832,1096,1562,1824,41,METRO10540M10540,Linn County,121075,OR,1
4104599999,557,625,823,1075,1276,41,NCNTY41045N41045,Malheur County,30420,OR,0
4104799999,709,761,1001,1444,1757,41,METRO41420M41420,Marion County,330455,OR,1
4104999999,649,654,861,1115,1166,41,NCNTY41049N41049,Morrow County,11155,OR,0
4105199999,1192,1289,1495,2157,2625,41,METRO38900M38900,Multnomah County,788460,OR,1
4105399999,709,761,1001,1444,1757,41,METRO41420M41420,Polk County,79665,OR,1
4105599999,560,675,859,1159,1164,41,NCNTY41055N41055,Sherman County,1635,OR,0
4105799999,668,698,919,1326,1435,41,NCNTY41057N41057,Tillamook County,25840,OR,0
4105999999,545,666,837,1165,1364,41,NCNTY41059N41059,Umatilla County,76735,OR,0
4106199999,553,644,848,1223,1421,41,NCNTY41061N41061,Union County,25810,OR,0
4106399999,526,682,808,1113,1329,41,NCNTY41063N41063,Wallowa County,6865,OR,0
4106599999,775,869,1145,1590,1973,41,NCNTY41065N41065,Wasco County,25685,OR,0
4106799999,1192,1289,1495,2157,2625,41,METRO38900M38900,Washington County,572070,OR,1
4106999999,465,554,714,1005,1156,41,NCNTY41069N41069,Wheeler County,1415,OR,0
4107199999,1192,1289,1495,2157,2625,41,METRO38900M38900,Yamhill County,102365,OR,1
4200199999,640,739,911,1216,1481,42,METRO23900M23900,Adams County,101590,PA,1
4200399999,661,727,890,1137,1248,42,METRO38300M38300,Allegheny County,1229605,PA,1
4200599999,484,608,743,926,1007,42,METRO38300N42005,Armstrong County,66735,PA,1
4200799999,661,727,890,1137,1248,42,METRO38300M38300,Beaver County,168160,PA,1
4200999999,571,602,714,907,999,42,NCNTY42009N42009,Bedford County,48890,PA,0
4201199999,599,713,927,1166,1257,42,METRO39740M39740,Berks County,415500,PA,1
4201399999,561,616,770,960,1043,42,METRO11020M11020,Blair County,124735,PA,1
4201599999,581,584,761,1060,1128,42,NCNTY42015N42015,Bradford County,61545,PA,0
4201799999,864,1013,1226,1528,1754,42,METRO37980M37980,Bucks County,626485,PA,1
4201999999,661,727,890,1137,1248,42,METRO38300M38300,Butler County,185985,PA,1
4202199999,478,573,714,917,1015,42,METRO27780M27780,Cambria County,135870,PA,1
4202399999,532,542,714,890,967,42,NCNTY42023N42023,Cameron County,4755,PA,0
4202599999,694,804,1026,1327,1390,42,METRO10900M10900,Carbon County,63985,PA,1
4202799999,813,837,953,1312,1375,42,METRO44300M44300,Centre County,160645,PA,1
4202999999,864,1013,1226,1528,1754,42,METRO37980M37980,Chester County,514650,PA,1
4203199999,604,608,714,890,967,42,NCNTY42031N42031,Clarion County,38745,PA,0
4203399999,505,582,714,930,1081,42,NCNTY42033N42033,Clearfield County,80540,PA,0
4203599999,524,594,782,1042,1355,42,NCNTY42035N42035,Clinton County,39320,PA,0
4203799999,656,660,791,986,1231,42,METRO14100N42037,Columbia County,66615,PA,1
4203999999,526,577,724,907,981,42,NCNTY42039N42039,Crawford County,86845,PA,0
4204199999,621,760,953,1216,1291,42,METRO25420M25420,Cumberland County,245800,PA,1
4204399999,621,760,953,1216,1291,42,METRO25420M25420,Dauphin County,273330,PA,1
4204599999,864,1013,1226,1528,1754,42,METRO37980M37980,Delaware County,563385,PA,1
4204799999,468,565,714,954,967,42,NCNTY42047N42047,Elk County,30780,PA,0
4204999999,580,600,775,966,1050,42,METRO21500M21500,Erie County,277795,PA,1
4205199999,661,727,890,1137,1248,42,METRO38300M38300,Fayette County,133160,PA,1
4205399999,538,548,722,900,1022,42,NCNTY42053N42053,Forest County,7390,PA,0
4205599999,566,660,869,1129,1177,42,METRO16540M16540,Franklin County,153005,PA,1
4205799999,532,627,714,938,1153,42,NCNTY42057N42057,Fulton County,14630,PA,0
4205999999,616,619,733,913,993,42,NCNTY42059N42059,Greene County,37340,PA,0
4206199999,532,599,714,970,1079,42,NCNTY42061N42061,Huntingdon County,45685,PA,0
4206399999,575,631,772,962,1046,42,NCNTY42063N42063,Indiana County,86550,PA,0
4206599999,560,564,714,904,967,42,NCNTY42065N42065,Jefferson County,44260,PA,0
4206799999,465,556,714,890,967,42,NCNTY42067N42067,Juniata County,24450,PA,0
4206999999,566,657,803,1040,1109,42,METRO42540M42540,Lackawanna County,211960,PA,1
4207199999,684,812,1021,1293,1383,42,METRO29540M29540,Lancaster County,536495,PA,1
4207399999,497,580,763,951,1092,42,NCNTY42073N42073,Lawrence County,88230,PA,0
4207599999,663,667,864,1115,1237,42,METRO30140M30140,Lebanon County,137615,PA,1
4207799999,694,804,1026,1327,1390,42,METRO10900M10900,Lehigh County,360775,PA,1
4207999999,566,657,803,1040,1109,42,METRO42540M42540,Luzerne County,318220,PA,1
4208199999,654,658,823,1104,1122,42,METRO48700M48700,Lycoming County,115400,PA,1
4208399999,507,550,714,890,988,42,NCNTY42083N42083,McKean County,42070,PA,0
4208599999,551,555,722,930,1034,42,METRO49660MM7610,Mercer County,113625,PA,1
4208799999,533,610,714,952,1103,42,NCNTY42087N42087,Mifflin County,46450,PA,0
4208999999,723,829,1050,1451,1671,42,METRO20700M20700,Monroe County,167305,PA,1
4209199999,864,1013,1226,1528,1754,42,METRO37980M37980,Montgomery County,818675,PA,1
4209399999,662,666,820,1047,1111,42,METRO14100N42093,Montour County,18300,PA,1
4209599999,694,804,1026,1327,1390,42,METRO10900M10900,Northampton County,300940,PA,1
4209799999,491,554,714,906,1005,42,NCNTY42097N42097,Northumberland County,93040,PA,0
4209999999,621,760,953,1216,1291,42,METRO25420M25420,Perry County,45880,PA,1
4210199999,864,1013,1226,1528,1754,42,METRO37980M37980,Philadelphia County,1569655,PA,1
4210399999,982,989,1294,1867,2090,42,METRO35620MM5660,Pike County,55685,PA,1
4210599999,609,611,714,1026,1131,42,NCNTY42105N42105,Potter County,17070,PA,0
4210799999,566,569,723,961,1077,42,NCNTY42107N42107,Schuylkill County,144285,PA,0
4210999999,575,580,756,982,1142,42,NCNTY42109N42109,Snyder County,40570,PA,0
4211199999,587,591,714,960,1067,42,NCNTY42111N42111,Somerset County,75620,PA,0
4211399999,532,607,714,1030,1254,42,NCNTY42113N42113,Sullivan County,6190,PA,0
4211599999,504,596,774,1014,1145,42,NCNTY42115N42115,Susquehanna County,41715,PA,0
4211799999,510,637,783,1032,1259,42,NCNTY42117N42117,Tioga County,41550,PA,0
4211999999,580,659,778,1024,1054,42,NCNTY42119N42119,Union County,45055,PA,0
4212199999,563,572,714,890,1142,42,NCNTY42121N42121,Venango County,52880,PA,0
4212399999,581,593,714,918,967,42,NCNTY42123N42123,Warren County,40345,PA,0
4212599999,661,727,890,1137,1248,42,METRO38300M38300,Washington County,207660,PA,1
4212799999,653,692,876,1182,1187,42,NCNTY42127N42127,Wayne County,51655,PA,0
4212999999,661,727,890,1137,1248,42,METRO38300M38300,Westmoreland County,356835,PA,1
4213199999,566,657,803,1040,1109,42,METRO42540M42540,Wyoming County,27760,PA,1
4213399999,634,739,973,1230,1333,42,METRO49620M49620,York County,442215,PA,1
4400105140,794,898,1075,1340,1591,44,METRO39300M39300,Bristol County,16220,RI,1
4400109280,794,898,1075,1340,1591,44,METRO39300M39300,Bristol County,22320,RI,1
4400173760,794,898,1075,1340,1591,44,METRO39300M39300,Bristol County,10490,RI,1
4400318640,794,898,1075,1340,1591,44,METRO39300M39300,Kent County,34875,RI,1
4400322240,794,898,1075,1340,1591,44,METRO39300M39300,Kent County,13095,RI,1
4400374300,794,898,1075,1340,1591,44,METRO39300M39300,Kent County,81220,RI,1
4400377720,794,898,1075,1340,1591,44,METRO39300M39300,Kent County,6120,RI,1
4400378440,794,898,1075,1340,1591,44,METRO39300M39300,Kent County,28710,RI,1
4400536820,794,898,1075,1340,1591,44,METRO39300M39300,Newport County,5505,RI,1
4400542400,794,898,1075,1340,1591,44,METRO39300M39300,Newport County,3520,RI,1
4400545460,978,1091,1419,2042,2491,44,METRO39300N44005,Newport County,16100,RI,1
4400549960,978,1091,1419,2042,2491,44,METRO39300N44005,Newport County,24745,RI,1
4400557880,978,1091,1419,2042,2491,44,METRO39300N44005,Newport County,17465,RI,1
4400570880,794,898,1075,1340,1591,44,METRO39300M39300,Newport County,15870,RI,1
4400711800,794,898,1075,1340,1591,44,METRO39300M39300,Providence County,16365,RI,1
4400714140,794,898,1075,1340,1591,44,METRO39300M39300,Providence County,19395,RI,1
4400719180,794,898,1075,1340,1591,44,METRO39300M39300,Providence County,80980,RI,1
4400720080,794,898,1075,1340,1591,44,METRO39300M39300,Providence County,34500,RI,1
4400722960,794,898,1075,1340,1591,44,METRO39300M39300,Providence County,47425,RI,1
4400727460,794,898,1075,1340,1591,44,METRO39300M39300,Providence County,4690,RI,1
4400730340,794,898,1075,1340,1591,44,METRO39300M39300,Providence County,9995,RI,1
4400737720,794,898,1075,1340,1591,44,METRO39300M39300,Providence County,29160,RI,1
4400741500,794,898,1075,1340,1591,44,METRO39300M39300,Providence County,21630,RI,1
4400751760,794,898,1075,1340,1591,44,METRO39300M39300,Providence County,32345,RI,1
4400752480,794,898,1075,1340,1591,44,METRO39300M39300,Providence County,12300,RI,1
4400754640,794,898,1075,1340,1591,44,METRO39300M39300,Providence County,71770,RI,1
4400759000,794,898,1075,1340,1591,44,METRO39300M39300,Providence County,179510,RI,1
4400764220,794,898,1075,1340,1591,44,METRO39300M39300,Providence County,10530,RI,1
4400766200,794,898,1075,1340,1591,44,METRO39300M39300,Providence County,21610,RI,1
4400780780,794,898,1075,1340,1591,44,METRO39300M39300,Providence County,41510,RI,1
4400914500,794,898,1075,1340,1591,44,METRO39300M39300,Washington County,7760,RI,1
4400925300,794,898,1075,1340,1591,44,METRO39300M39300,Washington County,6760,RI,1
4400935380,843,876,1154,1616,1622,44,METRO39300MM5520,Washington County,8110,RI,1
4400948340,794,898,1075,1340,1591,44,METRO39300M39300,Washington County,15600,RI,1
4400950500,843,876,1154,1616,1622,44,METRO39300MM5520,Washington County,830,RI,1
4400951580,794,898,1075,1340,1591,44,METRO39300M39300,Washington County,26180,RI,1
4400961160,794,898,1075,1340,1591,44,METRO39300M39300,Washington County,7610,RI,1
4400967460,794,898,1075,1340,1591,44,METRO39300M39300,Washington County,30710,RI,1
4400977000,843,876,1154,1616,1622,44,METRO39300MM5520,Washington County,22625,RI,1
4500199999,491,494,651,939,1143,45,NCNTY45001N45001,Abbeville County,24790,SC,0
4500399999,689,722,848,1156,1489,45,METRO12260M12260,Aiken County,165705,SC,1
4500599999,491,494,651,877,882,45,NCNTY45005N45005,Allendale County,9400,SC,0
4500799999,573,618,766,1010,1244,45,METRO24860M11340,Anderson County,194175,SC,1
4500999999,514,517,681,888,949,45,NCNTY45009N45009,Bamberg County,14840,SC,0
4501199999,513,572,651,851,1019,45,NCNTY45011N45011,Barnwell County,21790,SC,0
4501399999,864,899,1028,1355,1806,45,METRO25940N45013,Beaufort County,179315,SC,1
4501599999,907,1035,1179,1535,2012,45,METRO16700M16700,Berkeley County,204630,SC,1
4501799999,706,818,931,1204,1491,45,METRO17900M17900,Calhoun County,14810,SC,1
4501999999,907,1035,1179,1535,2012,45,METRO16700M16700,Charleston County,387845,SC,1
4502199999,429,500,659,836,1073,45,NCNTY45021N45021,Cherokee County,56550,SC,0
4502399999,521,525,691,911,1044,45,METRO16740N45023,Chester County,32425,SC,1
4502599999,513,572,651,890,958,45,NCNTY45025N45025,Chesterfield County,46125,SC,0
4502799999,513,520,651,878,996,45,NCNTY45027N45027,Clarendon County,34155,SC,0
4502999999,536,597,680,883,921,45,NCNTY45029N45029,Colleton County,37580,SC,0
4503199999,496,595,692,912,942,45,METRO22500N45031,Darlington County,67570,SC,1
4503399999,513,572,651,833,937,45,NCNTY45033N45033,Dillon County,31075,SC,0
4503599999,907,1035,1179,1535,2012,45,METRO16700M16700,Dorchester County,151715,SC,1
4503799999,689,722,848,1156,1489,45,METRO12260M12260,Edgefield County,26620,SC,1
4503999999,706,818,931,1204,1491,45,METRO17900M17900,Fairfield County,22870,SC,1
4504199999,607,611,785,991,1219,45,METRO22500M22500,Florence County,138535,SC,1
4504399999,579,583,748,1079,1081,45,NCNTY45043N45043,Georgetown County,61065,SC,0
4504599999,628,740,842,1127,1362,45,METRO24860M24860,Greenville County,490330,SC,1
4504799999,513,558,651,879,882,45,NCNTY45047N45047,Greenwood County,69980,SC,0
4504999999,495,498,651,884,1113,45,NCNTY45049N45049,Hampton County,20065,SC,0
4505199999,812,847,997,1288,1460,45,METRO34820M34820,Horry County,310185,SC,1
4505399999,708,729,830,1035,1231,45,METRO25940N45053,Jasper County,27465,SC,1
4505599999,614,632,719,1021,1262,45,METRO17900N45055,Kershaw County,63735,SC,1
4505799999,521,607,800,1038,1084,45,METRO16740N45057,Lancaster County,86545,SC,1
4505999999,560,570,751,949,1017,45,METRO24860N45059,Laurens County,66510,SC,1
4506199999,513,534,651,818,935,45,NCNTY45061N45061,Lee County,17895,SC,0
4506399999,706,818,931,1204,1491,45,METRO17900M17900,Lexington County,281870,SC,1
4506599999,491,494,651,882,937,45,NCNTY45065N45065,McCormick County,9695,SC,0
4506799999,556,561,651,879,882,45,NCNTY45067N45067,Marion County,31765,SC,0
4506999999,507,510,651,896,986,45,NCNTY45069N45069,Marlboro County,27505,SC,0
4507199999,554,558,735,999,1137,45,NCNTY45071N45071,Newberry County,37915,SC,0
4507399999,477,512,674,943,1114,45,NCNTY45073N45073,Oconee County,75925,SC,0
4507599999,558,569,654,830,1059,45,NCNTY45075N45075,Orangeburg County,89115,SC,0
4507799999,628,740,842,1127,1362,45,METRO24860M24860,Pickens County,121450,SC,1
4507999999,706,818,931,1204,1491,45,METRO17900M17900,Richland County,404870,SC,1
4508199999,706,818,931,1204,1491,45,METRO17900M17900,Saluda County,20230,SC,1
4508399999,613,679,795,1057,1151,45,METRO43900M43900,Spartanburg County,297730,SC,1
4508599999,614,641,793,1068,1194,45,METRO44940M44940,Sumter County,107380,SC,1
4508799999,523,524,690,944,996,45,METRO43900N45087,Union County,27770,SC,1
4508999999,491,494,651,862,947,45,NCNTY45089N45089,Williamsburg County,32255,SC,0
4509199999,907,934,1063,1423,1828,45,METRO16740M16740,York County,251665,SC,1
4600399999,487,565,714,890,1044,46,NCNTY46003N46003,Aurora County,2740,SD,0
4600599999,563,566,714,989,993,46,NCNTY46005N46005,Beadle County,18165,SD,0
4600799999,487,596,714,891,1081,46,NCNTY46007N46007,Bennett County,3440,SD,0
4600999999,487,542,714,964,967,46,NCNTY46009N46009,Bon Homme County,6970,SD,0
4601199999,628,632,807,1164,1345,46,NCNTY46011N46011,Brookings County,33695,SD,0
4601399999,494,576,758,1023,1027,46,NCNTY46013N46013,Brown County,38635,SD,0
4601599999,487,542,714,1030,1081,46,NCNTY46015N46015,Brule County,5280,SD,0
4601799999,532,591,779,971,1180,46,NCNTY46017N46017,Buffalo County,2050,SD,0
4601999999,558,620,817,1018,1237,46,NCNTY46019N46019,Butte County,10195,SD,0
4602199999,487,542,714,924,1081,46,NCNTY46021N46021,Campbell County,1445,SD,0
4602399999,487,542,714,890,1016,46,NCNTY46023N46023,Charles Mix County,9320,SD,0
4602599999,507,563,742,925,1064,46,NCNTY46025N46025,Clark County,3640,SD,0
4602799999,559,607,800,1047,1405,46,NCNTY46027N46027,Clay County,13905,SD,0
4602999999,525,584,769,1045,1226,46,NCNTY46029N46029,Codington County,27965,SD,0
4603199999,487,542,714,943,1109,46,NCNTY46031N46031,Corson County,4175,SD,0
4603399999,585,682,898,1119,1309,46,METRO39660N46033,Custer County,8520,SD,1
4603599999,528,615,810,1009,1378,46,NCNTY46035N46035,Davison County,19755,SD,0
4603799999,487,616,714,964,967,46,NCNTY46037N46037,Day County,5525,SD,0
4603999999,487,627,714,1030,1081,46,NCNTY46039N46039,Deuel County,4280,SD,0
4604199999,503,560,737,918,998,46,NCNTY46041N46041,Dewey County,5710,SD,0
4604399999,487,559,714,924,1081,46,NCNTY46043N46043,Douglas County,2940,SD,0
4604599999,487,595,714,924,1254,46,NCNTY46045N46045,Edmunds County,3970,SD,0
4604799999,497,608,728,1050,1275,46,NCNTY46047N46047,Fall River County,6785,SD,0
4604999999,509,566,746,930,1130,46,NCNTY46049N46049,Faulk County,2325,SD,0
4605199999,515,573,755,941,1143,46,NCNTY46051N46051,Grant County,7135,SD,0
4605399999,487,552,714,967,1081,46,NCNTY46053N46053,Gregory County,4210,SD,0
4605599999,577,642,845,1094,1280,46,NCNTY46055N46055,Haakon County,2085,SD,0
4605799999,487,542,714,891,1081,46,NCNTY46057N46057,Hamlin County,5910,SD,0
4605999999,487,542,714,956,1081,46,NCNTY46059N46059,Hand County,3305,SD,0
4606199999,487,542,714,1030,1209,46,NCNTY46061N46061,Hanson County,3405,SD,0
4606399999,487,542,714,890,1081,46,NCNTY46063N46063,Harding County,1280,SD,0
4606599999,506,590,777,1121,1364,46,NCNTY46065N46065,Hughes County,17570,SD,0
4606799999,505,562,740,929,1002,46,NCNTY46067N46067,Hutchinson County,7275,SD,0
4606999999,505,562,740,958,1121,46,NCNTY46069N46069,Hyde County,1375,SD,0
4607199999,487,542,714,1030,1153,46,NCNTY46071N46071,Jackson County,3275,SD,0
4607399999,487,627,714,1030,1081,46,NCNTY46073N46073,Jerauld County,2035,SD,0
4607599999,487,542,714,1030,1081,46,NCNTY46075N46075,Jones County,740,SD,0
4607799999,487,542,714,1030,1108,46,NCNTY46077N46077,Kingsbury County,5000,SD,0
4607999999,487,542,714,1030,1232,46,NCNTY46079N46079,Lake County,12350,SD,0
4608199999,520,589,749,1080,1315,46,NCNTY46081N46081,Lawrence County,25020,SD,0
4608399999,599,685,839,1096,1302,46,METRO43620M43620,Lincoln County,53145,SD,1
4608599999,487,627,714,912,1081,46,NCNTY46085N46085,Lyman County,3880,SD,0
4608799999,599,685,839,1096,1302,46,METRO43620M43620,McCook County,5515,SD,1
4608999999,558,621,818,1180,1239,46,NCNTY46089N46089,McPherson County,2365,SD,0
4609199999,487,542,714,958,1081,46,NCNTY46091N46091,Marshall County,4760,SD,0
4609399999,508,591,779,1124,1317,46,METRO39660N46093,Meade County,27065,SD,1
4609599999,487,542,714,890,1081,46,NCNTY46095N46095,Mellette County,2060,SD,0
4609799999,487,542,714,940,1081,46,NCNTY46097N46097,Miner County,2255,SD,0
4609999999,599,685,839,1096,1302,46,METRO43620M43620,Minnehaha County,183660,SD,1
4610199999,487,584,714,896,1254,46,NCNTY46101N46101,Moody County,6495,SD,0
4610299999,487,542,714,900,967,46,NCNTY46102N46102,Oglala Lakota County,14290,SD,0
